Title,Price,Location,BasicsData,Equipment
Audi Q2 35 TDI quattro intense SUV / Geländewagen,€ 39.990,Haller Straße 165 6020 Innsbruck Tirol ,"{'Erstzulassung': '2/2022', 'Getriebeart': 'Automatik', 'Kilometerstand': '9.315 km', 'Leistung': '150 PS (110 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '140 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'SUV / Geländewagen', 'Hubraum': '1.968 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'LED-Scheinwerfer', 'Lordosenstütze', 'Media-Interface / mp3', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Reifendrucksensor', 'Rückfahrkamera', 'Seitenairbags', 'Sitzheizung', 'Sperrdifferential', 'Stabilitätsprogramme (ESP)', 'Tempomat', 'Zentralverriegelung']"
Audi Q2 35 TDI quattro intense SUV / Geländewagen,€ 39.990,Haller Straße 165 6020 Innsbruck Tirol ,"{'Erstzulassung': '2/2022', 'Getriebeart': 'Automatik', 'Kilometerstand': '9.315 km', 'Leistung': '150 PS (110 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '140 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'SUV / Geländewagen', 'Hubraum': '1.968 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'LED-Scheinwerfer', 'Lordosenstütze', 'Media-Interface / mp3', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Reifendrucksensor', 'Rückfahrkamera', 'Seitenairbags', 'Sitzheizung', 'Sperrdifferential', 'Stabilitätsprogramme (ESP)', 'Tempomat', 'Zentralverriegelung']"
Audi A6 Avant 40 TDI Sport Kombi / Family Van,€ 59.990,"Gewerbepark 9 8792 Sankt Peter-Freienstein Leoben, Steiermark ","{'Erstzulassung': '8/2022', 'Kilometerstand': '300 km', 'Leistung': '204 PS (150 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Vorderrad', 'Getriebeart': 'Automatik', 'CO₂-Ausstoß': '149 g/km', 'Zustand': 'Gebrauchtwagen', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Grau', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '1.968 ccm', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}",['Metallic-Lackierung']
Audi A6 Avant 40 TDI Sport Kombi / Family Van,€ 59.990,"Gewerbepark 9 8792 Sankt Peter-Freienstein Leoben, Steiermark ","{'Erstzulassung': '8/2022', 'Kilometerstand': '300 km', 'Leistung': '204 PS (150 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Vorderrad', 'Getriebeart': 'Automatik', 'CO₂-Ausstoß': '149 g/km', 'Zustand': 'Gebrauchtwagen', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Weiß', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '1.968 ccm', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}",['Metallic-Lackierung']
Audi A6 Avant 40 TDI Sport Kombi / Family Van,€ 59.990,"Gewerbepark 9 8792 Sankt Peter-Freienstein Leoben, Steiermark ","{'Erstzulassung': '8/2022', 'Kilometerstand': '300 km', 'Leistung': '204 PS (150 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Vorderrad', 'Getriebeart': 'Automatik', 'CO₂-Ausstoß': '149 g/km', 'Zustand': 'Gebrauchtwagen', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Weiß', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '1.968 ccm', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}",['Metallic-Lackierung']
"Audi A3 1,2 Automatik Klein-/ Kompaktwagen",€ 9.900,"1170 Wien, 17. Bezirk, Hernals ","{'Erstzulassung': '06/2012', 'Getriebeart': 'Automatik', 'Kilometerstand': '155.000 km', 'Leistung': '105 PS (77 kW)', 'Treibstoff': 'Benzin', 'Antrieb': 'Vorderrad', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Klein-/ Kompaktwagen', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Außenfarbe': 'Rot', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '06.2023', 'Servicegepflegt': ''}","['8-fach Bereift', 'ABS', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Einparkhilfe', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Leichtmetall-/Alufelgen', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tempomat', 'Zentralverriegelung']"
"Audi A6 Avant 3,0 TDI quattro S-LINE DPF S-tronic Kombi / Family Van",€ 23.900,Karl Loy Strasse 18 4600 Wels Oberösterreich ,"{'Erstzulassung': '2/2014', 'Vorbesitzer': '2', 'Getriebeart': 'Automatik', 'Kilometerstand': '144.000 km', 'Leistung': '204 PS (150 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '152 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '2.967 ccm', 'max. Anhängelast': '1.800 kg', 'Zylinder': '6', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Verbrauch': '5,80 l/100km', 'Außenfarbe': 'Braun', 'Abgasnorm': 'EURO 5', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '2.2023', 'Servicegepflegt': ''}","['8-fach Bereift', 'ABS', 'Alarmanlage', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Dachreling', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Komfortfahrwerk', 'Kopfairbags', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Notrufsystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Schaltwippen', 'Schisack', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Stabilitätsprogramme (ESP)', 'Standheizung', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
Audi A6 Limousine 50 TDI quattro Sport Limousine,€ 62.950,"Rauscherstrasse 45 3363 Neufurth Amstetten, Niederösterreich ","{'Erstzulassung': '8/2019', 'Getriebeart': 'Automatik', 'Kilometerstand': '15.705 km', 'Leistung': '286 PS (210 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '150 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Limousine', 'Hubraum': '2.967 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'elektr. Sitze', 'elektr. Spiegel', 'Freisprecheinrichtung', 'Head-Up-Display', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Navigationssystem', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Reifendrucksensor', 'Rückfahrkamera', 'Seitenairbags', 'Sitzheizung', 'Sportfahrwerk', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Standheizung', 'Tempomat']"
Audi A3 Limousine 30 TDI Limousine,€ 28.490,Spannheimerstrasse 36 9400 Wolfsberg Kärnten ,"{'Erstzulassung': '6/2021', 'Kilometerstand': '7.500 km', 'Leistung': '116 PS (85 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Vorderrad', 'Getriebeart': 'Schaltgetriebe', 'CO₂-Ausstoß': '113 g/km', 'Zustand': 'Gebrauchtwagen', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Silber', 'Fahrzeugtyp': 'Limousine', 'Hubraum': '1.968 ccm', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}",['Metallic-Lackierung']
"Audi A3 SB 1,6 S-Tronic Xenon, ACC, Lane Assist, Teilleder Limousine",€ 18.990,"Ohnersdorf 49 4152 Atzesberg Rohrbach, Oberösterreich ","{'Erstzulassung': '6/2019', 'Getriebeart': 'Automatik', 'Kilometerstand': '140.000 km', 'Leistung': '116 PS (85 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Vorderrad', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Limousine', 'Hubraum': '1.598 ccm', 'Zylinder': '4', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Abgasnorm': 'EURO 6', 'Gewährleistung': '', 'Servicegepflegt': ''}","['ABS', 'Android Auto', 'Antriebsschlupfregelung (ASR)', 'Apple CarPlay', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Einparkhilfe', 'elektr. Fensterheber', 'Fahrerairbag', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportpaket', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
"Audi Q3 2,0 TDI quattro Sport S-tronic SUV / Geländewagen",€ 17.499,"St. Ulrich 56/1 4973 St. Martin im Innkreis Ried im Innkreis, Oberösterreich ","{'Erstzulassung': '3/2012', 'Vorbesitzer': '2', 'Getriebeart': 'Automatik', 'Kilometerstand': '167.000 km', 'Leistung': '177 PS (130 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '156 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'SUV / Geländewagen', 'Hubraum': '1.968 ccm', 'Zylinder': '4', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Verbrauch': '5,90 l/100km', 'Außenfarbe': 'Schwarz', 'Abgasnorm': 'EURO 5', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '3.2024', 'Servicegepflegt': ''}","['8-fach Bereift', 'ABS', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Dachgepäckträger', 'Dachreling', 'Einparkhilfe', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Komfortfahrwerk', 'Kopfairbags', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Schaltwippen', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sperrdifferential', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
"Audi A6 S6 Avant TDI quattro tiptronic, AHK, Head-Up, K... Kombi / Family Van",€ 49.990,St.Veiter Strasse 186 9020 Klagenfurt Kärnten ,"{'Erstzulassung': '7/2019', 'Getriebeart': 'Automatik', 'Kilometerstand': '163.100 km', 'Leistung': '349 PS (257 kW)', 'Treibstoff': 'Hybrid Elektro/Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '206 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '2.967 ccm', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Außenfarbe': 'Silber', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '07.2024', 'Servicegepflegt': '', 'MwSt. ausweisbar': '', 'Leasingfähig': ''}","['ABS', 'Abstandstempomat', 'Alarmanlage', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'Dachreling', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Freisprecheinrichtung', 'Head-Up-Display', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Leasingfähig', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'MwSt. ausweisbar', 'Navigationssystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Schaltwippen', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Zentralverriegelung']"
Audi Q2 1.6 TDI Sport SUV / Geländewagen,€ 19.990,Ossiacherzeile 50 9500 Villach Kärnten ,"{'Erstzulassung': '7/2017', 'Kilometerstand': '117.184 km', 'Leistung': '116 PS (85 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Vorderrad', 'Getriebeart': 'Schaltgetriebe', 'CO₂-Ausstoß': '114 g/km', 'Zustand': 'Gebrauchtwagen', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Fahrzeugtyp': 'SUV / Geländewagen', 'Hubraum': '1.598 ccm', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Alarmanlage', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'elektr. Spiegel', 'Freisprecheinrichtung', 'Klimaanlage', 'Lederlenkrad', 'Radio', 'Stabilitätsprogramme (ESP)', 'Zentralverriegelung']"
Audi A7 Sportback 50 TDI quattro Limousine,€ 102.990,Villacher Strasse 213 9020 Klagenfurt Kärnten ,"{'Erstzulassung': '8/2022', 'Getriebeart': 'Automatik', 'Kilometerstand': '15.800 km', 'Leistung': '286 PS (210 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '189 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Limousine', 'Hubraum': '2.967 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Abstandstempomat', 'Alarmanlage', 'Aut. Heckklappe', 'Beifahrerairbags', 'elektr. Spiegel', 'Freisprecheinrichtung', 'Head-Up-Display', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Reifendrucksensor', 'Rückfahrkamera', 'Seitenairbags', 'Sitzheizung', 'Spurhalteassistent', 'Tempomat', 'Zentralverriegelung']"
"Audi A4 Avant 2,0 TDI ultra quattro Design LED, Navi, Xenon Kombi / Family Van",€ 22.990,"Bahnhofstrasse 15A 4540 Bad Hall Steyr-Land, Oberösterreich ","{'Erstzulassung': '5/2017', 'Getriebeart': 'Schaltgetriebe', 'Kilometerstand': '132.000 km', 'Leistung': '190 PS (140 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '119 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '1.968 ccm', 'Zylinder': '4', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Verbrauch': '4,60 l/100km', 'Außenfarbe': 'Schwarz', 'Abgasnorm': 'EURO 6', 'Metallic\xadlackierung': '', 'Gewährleistung': '', 'Servicegepflegt': '', 'Leasingfähig': ''}","['ABS', 'Alarmanlage', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Dachreling', 'Einparkhilfe', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Komfortfahrwerk', 'Kopfairbags', 'Leasingfähig', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Schiebedach', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Stabilitätsprogramme (ESP)', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
Audi Q7 3.0 TDI ultra quattro Kombi / Family Van,€ 39.890,Spannheimerstrasse 36 9400 Wolfsberg Kärnten ,"{'Erstzulassung': '5/2016', 'Getriebeart': 'Automatik', 'Kilometerstand': '128.959 km', 'Leistung': '218 PS (160 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '146 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '2.967 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Grau', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'Dachreling', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lenkradheizung', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Reifendrucksensor', 'Seitenairbags', 'Sitzheizung', 'Sportsitze', 'Stabilitätsprogramme (ESP)', 'Tempomat', 'Zentralverriegelung']"
Audi A1 Sportback 25 TFSI advanced exterieur Limousine,€ 22.790,Spannheimerstrasse 36 9400 Wolfsberg Kärnten ,"{'Erstzulassung': '2/2021', 'Kilometerstand': '18.224 km', 'Leistung': '95 PS (70 kW)', 'Treibstoff': 'Benzin', 'Antrieb': 'Vorderrad', 'Getriebeart': 'Schaltgetriebe', 'CO₂-Ausstoß': '127 g/km', 'Zustand': 'Gebrauchtwagen', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Weiß', 'Fahrzeugtyp': 'Limousine', 'Hubraum': '999 ccm', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'elektr. Fensterheber', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Multifunktionslenkrad', 'Parksensor hinten', 'Radio', 'Regensensor', 'Servolenkung', 'Stabilitätsprogramme (ESP)']"
"Audi A6 3,0 TDI clean Diesel Quattro S-tronic*S-LINE... Limousine",€ 28.900,Egger Lienz Straße 1c 6020 Innsbruck Tirol ,"{'Erstzulassung': '7/2015', 'Getriebeart': 'Automatik', 'Kilometerstand': '168.000 km', 'Leistung': '218 PS (160 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '133 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Limousine', 'Hubraum': '2.967 ccm', 'Zylinder': '6', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Verbrauch': '5,10 l/100km', 'Außenfarbe': 'Grau', 'Abgasnorm': 'EURO 6', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Garantie': '', 'Servicegepflegt': ''}","['ABS', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Kurvenfahrlicht', 'Lederausstattung', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Schisack', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
"Audi A2 1,4 Xtend TDI Pickerl bis März 23+4Monate Limousine",€ 2.990,"Leitnergasse 1 8132 Pernegg Bruck-Mürzzuschlag, Steiermark ","{'Erstzulassung': '3/2002', 'Kilometerstand': '275.000 km', 'Leistung': '75 PS (55 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Vorderrad', 'Getriebeart': 'Schaltgetriebe', 'CO₂-Ausstoß': '114 g/km', 'Zylinder': '3', 'Zustand': 'Gebrauchtwagen', 'Anzahl Türen': '5', 'Anzahl Sitze': '4', 'Verbrauch': '4,30 l/100km', 'Außenfarbe': 'Schwarz', 'Fahrzeugtyp': 'Limousine', 'Hubraum': '1.422 ccm', 'Abgasnorm': 'EURO 3', 'max. Anhängelast': '1.000 kg', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '3.2023'}","['ABS', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'elektr. Fensterheber', 'Fahrerairbag', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Leichtmetall-/Alufelgen', 'Seitenairbags', 'Servolenkung', 'Stabilitätsprogramme (ESP)', 'Tempomat', 'Zentralverriegelung']"
Audi e-tron RS e-tron GT 440 kW Limousine,€ 145.670,Ossiacherzeile 50 9500 Villach Kärnten ,"{'Erstzulassung': '4/2022', 'Getriebeart': 'Automatik', 'Kilometerstand': '9.811 km', 'Leistung': '193 PS (142 kW)', 'Treibstoff': 'Elektro', 'Antrieb': 'Allrad', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Limousine', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Grau', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Abstandstempomat', 'Alarmanlage', 'Aut. Heckklappe', 'elektr. Spiegel', 'Freisprecheinrichtung', 'Head-Up-Display', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Multifunktionslenkrad', 'Navigationssystem', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Reifendrucksensor', 'Seitenairbags', 'Sitzheizung', 'Spurhalteassistent', 'Tagfahrlicht', 'Tempomat', 'Zentralverriegelung']"
